time,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,pos_arm_flex_r,pos_arm_add_r,pos_arm_rot_r,pos_elbow_flex_r,pos_pro_sup_r,pos_wrist_flex_r,pos_wrist_dev_r,pos_arm_flex_l,pos_arm_add_l,pos_arm_rot_l,pos_elbow_flex_l,pos_pro_sup_l,pos_wrist_flex_l,pos_wrist_dev_l,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation,vel_arm_flex_r,vel_arm_add_r,vel_arm_rot_r,vel_elbow_flex_r,vel_pro_sup_r,vel_wrist_flex_r,vel_wrist_dev_r,vel_arm_flex_l,vel_arm_add_l,vel_arm_rot_l,vel_elbow_flex_l,vel_pro_sup_l,vel_wrist_flex_l,vel_wrist_dev_l,tau_pelvis_tilt,tau_pelvis_list,tau_pelvis_rotation,tau_pelvis_tx,tau_pelvis_ty,tau_pelvis_tz,tau_hip_flexion_r,tau_hip_adduction_r,tau_hip_rotation_r,tau_knee_angle_r,tau_ankle_angle_r,tau_subtalar_angle_r,tau_mtp_angle_r,tau_hip_flexion_l,tau_hip_adduction_l,tau_hip_rotation_l,tau_knee_angle_l,tau_ankle_angle_l,tau_subtalar_angle_l,tau_mtp_angle_l,tau_lumbar_extension,tau_lumbar_bending,tau_lumbar_rotation,tau_arm_flex_r,tau_arm_add_r,tau_arm_rot_r,tau_elbow_flex_r,tau_pro_sup_r,tau_wrist_flex_r,tau_wrist_dev_r,tau_arm_flex_l,tau_arm_add_l,tau_arm_rot_l,tau_elbow_flex_l,tau_pro_sup_l,tau_wrist_flex_l,tau_wrist_dev_l,acc_pelvis_tilt,acc_pelvis_list,acc_pelvis_rotation,acc_pelvis_tx,acc_pelvis_ty,acc_pelvis_tz,acc_hip_flexion_r,acc_hip_adduction_r,acc_hip_rotation_r,acc_knee_angle_r,acc_ankle_angle_r,acc_subtalar_angle_r,acc_mtp_angle_r,acc_hip_flexion_l,acc_hip_adduction_l,acc_hip_rotation_l,acc_knee_angle_l,acc_ankle_angle_l,acc_subtalar_angle_l,acc_mtp_angle_l,acc_lumbar_extension,acc_lumbar_bending,acc_lumbar_rotation,acc_arm_flex_r,acc_arm_add_r,acc_arm_rot_r,acc_elbow_flex_r,acc_pro_sup_r,acc_wrist_flex_r,acc_wrist_dev_r,acc_arm_flex_l,acc_arm_add_l,acc_arm_rot_l,acc_elbow_flex_l,acc_pro_sup_l,acc_wrist_flex_l,acc_wrist_dev_l,missing_grf_data,missing_grf_reason,calcn_r_probably_contacting_ground,calcn_l_probably_contacting_ground,calcn_r_contact_cop_x,calcn_r_contact_cop_y,calcn_r_contact_cop_z,calcn_r_contact_moment_x,calcn_r_contact_moment_y,calcn_r_contact_moment_z,calcn_r_contact_force_x,calcn_r_contact_force_y,calcn_r_contact_force_z,calcn_l_contact_cop_x,calcn_l_contact_cop_y,calcn_l_contact_cop_z,calcn_l_contact_moment_x,calcn_l_contact_moment_y,calcn_l_contact_moment_z,calcn_l_contact_force_x,calcn_l_contact_force_y,calcn_l_contact_force_z,marker_error_rms,marker_error_max,residual_norm
1.38,0.0536419,-0.0170469,0.00696161,1.15443,0.985829,-0.270769,0.365615,0.0180659,-0.197673,-0.00774539,0.0752117,0.0272976,-0.0028653,-0.299197,0.0321738,0.0165288,0.136053,0.335052,-0.044863,0.00226426,-0.185072,0.0483828,-0.094698,-0.102233,-0.116223,-0.472222,0.741146,0.270139,0.00180393,0.00287048,0.183139,-0.263592,0.0811154,1.13296,0.966195,-0.000125259,-0.00320579,-0.0729341,-0.452361,0.164345,1.24727,-0.186783,0.077433,-0.172539,1.07828,1.59055,-1.65909,0.932527,0,0,-0.681179,-0.671206,-0.788338,1.2968,1.04354,0,0,0.0361307,0.545569,-0.0891294,-0.0123554,0.0949784,-0.327975,-0.47484,0.552119,0,0,0.361017,0.257014,0.38714,0.165223,0.0703514,0,0,0.570787,1.90226,-6.45117,-1.429,-2.07719,-0.498685,-20.9437,-15.2696,-1.85094,20.6618,-1.13777,-0.320068,0.0803071,52.9614,-73.2687,-9.18573,9.75934,-132.379,11.5887,-0.0992322,1.42786,12.4323,5.11415,2.6071,-2.90147,-0.146318,2.63025,0.0531064,0.289172,-0.0176234,0.257692,-1.58747,-0.448134,1.53493,-0.0406141,0.0366364,-0.0779376,1.69313,3.32697,4.46234,0.955718,1.40471,-1.12561,16.0998,-23.293,-36.5475,116.531,1.01151,0,0,8.93377,-0.417757,-7.15004,22.2333,-7.73334,0,0,-1.76179,1.28594,-4.36087,2.32716,-4.74227,9.12207,4.47986,-3.66414,0,0,-8.34843,6.14781,-5.01622,-11.6564,-6.61687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.959117,0,-0.320233,-0.218804,-2.60146,-0.11061,76.3373,907.61,38.5902,0.000270425,0.0318813,7.2227
1.39,0.0530819,-0.0212378,0.0090513,1.167,0.984102,-0.270107,0.3655,0.0265195,-0.185423,-0.0126832,0.0846381,0.0272976,-0.0028653,-0.305116,0.0254199,0.00793045,0.151244,0.344714,-0.044863,0.00226426,-0.184887,0.0539671,-0.0960254,-0.102124,-0.115748,-0.47459,0.736846,0.275294,0.00180393,0.00287048,0.185914,-0.260407,0.0844852,1.13344,0.966237,-0.000125259,-0.00320579,-0.0560028,-0.419091,0.208968,1.25683,-0.172736,0.0661769,-0.0115414,0.845354,1.22507,-0.493777,0.942642,0,0,-0.591841,-0.675383,-0.859838,1.51913,0.966211,0,0,0.0185128,0.558428,-0.132738,0.0109161,0.0475557,-0.236755,-0.430041,0.515477,0,0,0.277532,0.318492,0.336978,0.0486588,0.00418264,0,0,4.79865,-0.686635,-9.08159,-0.696812,-1.52578,-0.243353,-17.1795,-17.9671,-2.20183,18.1886,-1.06942,-0.437891,0.0894392,54.3666,-74.0018,-8.46892,7.42363,-137.234,11.6291,-0.100378,1.43294,12.848,4.18672,2.51804,-2.85919,-0.143592,2.66304,0.0482766,0.296057,-0.0185416,0.197512,-1.74915,-0.477405,1.52873,-0.0422743,0.0339763,-0.0776984,1.85795,2.20473,3.72999,1.20101,1.60222,-1.03779,13.6069,-19.9818,-40.0216,104.868,-6.96321,0,0,6.85431,-2.44463,-7.19646,19.0281,-9.76864,0,0,-1.47212,2.64626,-4.50537,1.90842,-4.78428,9.89794,5.88317,-7.73279,0,0,-10.4897,5.61871,-6.07938,-10.6264,-7.44665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.962077,0,-0.319617,-0.208213,-2.25914,-0.0923347,84.8654,920.801,37.6346,0.000273207,0.0314768,10.433
1.4,0.0527077,-0.0252082,0.011514,1.17969,0.982534,-0.269549,0.366745,0.0329749,-0.177174,-0.00713411,0.0933682,0.0272976,-0.0028653,-0.310349,0.0184216,-0.00138758,0.168338,0.3534,-0.044863,0.00226426,-0.184849,0.059816,-0.0978033,-0.101824,-0.115751,-0.475967,0.733134,0.279675,0.00180393,0.00287048,0.187641,-0.256661,0.0872471,1.13287,0.965534,-0.000125259,-0.00320579,-0.0374233,-0.397044,0.246268,1.26884,-0.156714,0.055799,0.124527,0.645536,0.824857,0.554905,0.87301,0,0,-0.523298,-0.69983,-0.931803,1.70941,0.868524,0,0,0.00379165,0.584891,-0.177792,0.0300004,-0.000287135,-0.137775,-0.371209,0.438149,0,0,0.172635,0.374679,0.276184,-0.0576052,-0.0702839,0,0,4.43248,-1.99863,-9.57988,-0.687628,-1.6281,-0.0897235,-17.6191,-18.1963,-1.17455,18.4987,-2.54025,0.522589,0.0872675,55.5989,-74.1834,-7.63618,4.60155,-141.201,11.4009,-0.100891,1.65252,12.4296,3.47858,2.4885,-2.78591,-0.12802,2.71756,0.0479393,0.30512,-0.0177823,0.159608,-1.91343,-0.509295,1.51666,-0.0421159,0.030474,-0.0770384,1.72336,0.608328,3.01134,1.54581,1.77945,-0.834247,9.18258,-15.0392,-37.4786,86.9339,-15.7087,0,0,5.10679,-4.83479,-6.9828,15.6486,-11.9909,0,0,-0.581497,4.17015,-4.36289,1.16587,-4.59791,10.4997,7.06266,-9.10244,0,0,-12.4427,5.05162,-6.85631,-10.1396,-6.71587,0,0,0,0,1,1,1.59571,0,-0.157863,-0.0137095,-1.27399,0.30041,0.0942099,8.75468,-2.06439,0.96479,0,-0.319035,-0.186207,-1.837,-0.0734183,94.1732,929.055,37.1309,0.000270434,0.0322593,10.8879
1.41,0.0525058,-0.0291178,0.0142778,1.19253,0.981145,-0.269074,0.368908,0.0379263,-0.172673,0.00710833,0.100527,0.0272976,-0.0028653,-0.315071,0.0109399,-0.0114039,0.186997,0.360886,-0.044863,0.00226426,-0.184869,0.0660819,-0.100018,-0.101407,-0.116213,-0.476295,0.730128,0.283147,0.00180393,0.00287048,0.188123,-0.252409,0.0893233,1.13128,0.96416,-0.000125259,-0.00320579,-0.0201897,-0.390961,0.276382,1.2843,-0.138919,0.0474566,0.216353,0.495144,0.450071,1.42424,0.715923,0,0,-0.47223,-0.748178,-1.00163,1.8659,0.748615,0,0,-0.00202332,0.626592,-0.221421,0.0416591,-0.0462662,-0.0327784,-0.300583,0.347125,0,0,0.0482083,0.425196,0.207621,-0.159001,-0.137443,0,0,2.11489,-0.24924,-8.76202,-0.779706,-1.10717,0.0504551,-18.4338,-14.1499,-0.717765,17.9345,-2.39369,0.641909,0.0766684,56.5916,-73.3413,-6.74959,1.46029,-144.015,10.8574,-0.0986492,1.08919,11.3204,3.1308,2.55631,-2.73673,-0.117749,2.77726,0.0496796,0.312874,-0.0182365,0.136668,-2.0329,-0.532144,1.47167,-0.0402214,0.0244661,-0.0733343,1.07519,-1.24373,2.54743,1.9603,1.82607,-0.515905,3.7383,-9.31553,-30.8688,64.2227,-24.6285,0,0,4.34947,-7.3229,-6.31275,12.974,-14.5134,0,0,0.950531,5.59998,-4.05915,0.205562,-4.15644,10.5266,7.71475,-8.56557,0,0,-13.956,4.47643,-7.21438,-10.3191,-4.71021,0,0,0,0,1,1,1.54318,0,-0.185703,-0.179769,-1.12033,0.0811453,2.81211,17.5252,-1.26935,0.967257,0,-0.318485,-0.153923,-1.37559,-0.0546311,104.172,930.97,36.9733,0.000264453,0.0340139,9.11834
1.42,0.0524114,-0.0331518,0.0172964,1.20557,0.979939,-0.268651,0.371446,0.0419462,-0.17126,0.027773,0.105224,0.0272976,-0.0028653,-0.319358,0.0027258,-0.0220515,0.206953,0.366921,-0.044863,0.00226426,-0.184794,0.0729078,-0.102638,-0.10097,-0.117092,-0.47557,0.727894,0.285761,0.00180393,0.00287048,0.187209,-0.247709,0.090678,1.12866,0.962314,-0.000125259,-0.00320579,-0.00943787,-0.403398,0.301856,1.3039,-0.120658,0.0422975,0.253736,0.401989,0.141383,2.06647,0.469638,0,0,-0.428735,-0.821407,-1.06476,1.99564,0.603481,0,0,0.00748199,0.682592,-0.262012,0.0437147,-0.0878306,0.0724874,-0.223435,0.261469,0,0,-0.0913517,0.46996,0.135477,-0.262192,-0.184545,0,0,-0.803104,2.12071,-6.84477,-1.43897,-1.12338,-1.42206,-21.5968,-8.63615,-0.181293,18.5937,-2.12372,0.799022,0.0606449,57.8659,-71.6814,-5.8461,-2.03656,-145.429,9.9824,-0.0931169,1.71911,9.16172,3.31803,2.65545,-2.65847,-0.107746,2.83369,0.0523866,0.318525,-0.0187765,0.121557,-2.22379,-0.590567,1.43294,-0.0392271,0.0162221,-0.0738108,0.166071,-2.96831,2.45574,2.36511,1.83245,-0.197946,-1.71339,-3.73466,-22.2034,38.7588,-33.157,0,0,4.99236,-9.54932,-4.98545,11.6906,-17.5948,0,0,3.04202,6.62948,-3.6712,-0.801492,-3.47028,9.75267,7.55062,-6.86937,0,0,-14.821,3.89901,-7.14499,-11.0987,-2.3477,0,0,0,0,1,1,1.50821,0,-0.19148,-0.224272,-1.0148,-0.00585189,7.4857,33.8718,0.195323,0.96951,0,-0.317944,-0.115152,-0.929978,-0.0370253,114.577,925.328,36.8402,0.000259783,0.0359443,7.57285
1.43,0.0523336,-0.0374826,0.0205605,1.21885,0.978915,-0.268248,0.373812,0.0455926,-0.172066,0.0523136,0.106605,0.0272976,-0.0028653,-0.323146,-0.00644319,-0.0331976,0.228079,0.371196,-0.044863,0.00226426,-0.184415,0.0803967,-0.105625,-0.100613,-0.118317,-0.47387,0.726414,0.287689,0.00180393,0.00287048,0.184813,-0.242619,0.0913183,1.12492,0.960234,-0.000125259,-0.00320579,-0.00777716,-0.433081,0.326413,1.32755,-0.102334,0.0403181,0.236602,0.364642,-0.0806501,2.45406,0.138069,0,0,-0.378812,-0.9169,-1.11461,2.11254,0.427533,0,0,0.0379022,0.748887,-0.298724,0.0356998,-0.122533,0.170014,-0.147929,0.192776,0,0,-0.239562,0.50895,0.0640273,-0.373179,-0.208022,0,0,0.915579,1.49346,-4.57173,-0.759428,-1.17017,-1.11354,-27.0337,-3.87068,0.229853,20.6495,-1.55954,0.93925,0.0426384,60.8401,-68.3412,-4.98264,-6.12055,-145.216,8.82806,-0.0836719,6.13263,5.13089,3.87436,2.74917,-2.61485,-0.116385,2.91452,0.0550701,0.326283,-0.0225085,0.170764,-2.48286,-0.692517,1.46528,-0.039855,0.0115035,-0.085283,-0.458816,-4.2887,2.63534,2.7382,1.89431,0.11901,-6.15663,0.648686,-13.3661,14.029,-40.1455,0,0,7.24736,-10.9992,-2.79232,12.2477,-21.6242,0,0,5.50728,6.79299,-3.28561,-1.68407,-2.57677,8.1881,6.48918,-4.7024,0,0,-14.9028,3.28128,-6.69439,-12.2994,-0.0683427,0,0,0,0,1,1,1.48894,0,-0.193313,-0.222347,-0.965734,-0.0412042,14.2927,62.0783,2.64864,0.971586,0,-0.317389,-0.0755498,-0.550284,-0.0219712,125.081,911.054,36.3756,0.00026006,0.037994,5.21108
1.44,0.05221,-0.0422423,0.0240882,1.23239,0.978081,-0.267833,0.375562,0.0493039,-0.174209,0.0782571,0.103971,0.0272976,-0.0028653,-0.32621,-0.0167121,-0.044623,0.250429,0.373309,-0.044863,0.00226426,-0.183485,0.0885649,-0.108941,-0.100425,-0.1198,-0.471351,0.725584,0.289147,0.00180393,0.00287048,0.180928,-0.237202,0.0912891,1.11996,0.958147,-0.000125259,-0.00320579,-0.0123653,-0.475968,0.352767,1.35493,-0.0833907,0.0415081,0.175036,0.371129,-0.214311,2.59435,-0.263387,0,0,-0.306338,-1.02689,-1.14254,2.23502,0.21129,0,0,0.092975,0.816817,-0.33158,0.0188591,-0.148301,0.251895,-0.0830372,0.145752,0,0,-0.38859,0.541763,-0.00291658,-0.496173,-0.208705,0,0,-7.94265,4.76993,-1.8295,-1.94666,-2.82618,-3.14896,-37.2589,1.10157,0.458025,24.3687,-0.474212,1.09857,0.0239044,61.4445,-64.9612,-4.1213,-9.52011,-143.148,7.44128,-0.0704789,7.85926,2.00842,4.90102,2.77841,-2.52917,-0.12277,2.92656,0.0560941,0.322837,-0.02443,0.249358,-2.81417,-0.822898,1.48573,-0.0421963,0.00280275,-0.0975482,-1.37317,-4.501,2.97936,2.91886,1.99124,0.333812,-9.26376,3.24358,-5.99,-6.16888,-43.779,1.09351e-08,4.47546e-10,10.6899,-11.4269,0.0227369,15.008,-26.8798,-2.16355e-09,2.45253e-09,7.4146,5.9988,-2.81519,-2.34598,-1.57168,6.20894,4.80181,-2.57676,6.95045e-10,-4.48599e-10,-14.1076,2.56551,-5.86383,-13.6925,1.63593,3.06952e-10,-6.71251e-11,0,0,1,1,1.47983,0,-0.194238,-0.193654,-0.979967,-0.0573483,20.5341,103.911,6.08094,0.973546,0,-0.316826,-0.0402162,-0.263955,-0.0105195,135.171,887.179,35.3572,0.000262622,0.0400385,10.5299
1.45,0.051949,-0.0474521,0.0279138,1.24624,0.977447,-0.267385,0.376386,0.0533395,-0.176951,0.103584,0.0969589,0.0272976,-0.0028653,-0.328204,-0.0281237,-0.0560461,0.27428,0.372734,-0.044863,0.00226426,-0.181814,0.0973329,-0.112538,-0.100471,-0.12144,-0.468211,0.725234,0.290346,0.00180393,0.00287048,0.175631,-0.231528,0.0906736,1.11363,0.956224,-0.000125259,-0.00320579,-0.026097,-0.520978,0.382561,1.38412,-0.0634784,0.0448463,0.0823982,0.403565,-0.274211,2.53266,-0.701177,1.09351e-10,4.47546e-12,-0.199439,-1.14116,-1.14231,2.3851,-0.0575071,-2.16355e-11,2.45253e-11,0.167121,0.876805,-0.359732,-0.00460069,-0.164018,0.313984,-0.0350191,0.119984,6.95045e-12,-4.48599e-12,-0.529666,0.567418,-0.0615549,-0.633099,-0.192346,3.06952e-12,-6.71251e-13,-14.2436,8.23816,1.66517,-1.20868,-1.13095,-1.86909,-44.4831,4.45963,0.573772,25.6774,1.33756,1.32543,0.00353838,60.9579,-60.4305,-3.32679,-12.5154,-139.024,5.93508,-0.0534358,9.56031,-0.610701,6.44915,2.75493,-2.48008,-0.13396,2.91677,0.0564258,0.316298,-0.0262165,0.262728,-3.16809,-0.963303,1.51257,-0.0456252,-0.00584154,-0.111988,-1.83452,-3.641,3.35602,2.86126,2.16826,0.503806,-10.8421,3.7589,-1.05201,-19.1928,-42.1812,-1.09351e-08,-4.47546e-10,14.9376,-10.5982,3.22148,19.8826,-33.6314,2.16355e-09,-2.45253e-09,8.29811,4.11468,-2.09695,-2.73284,-0.518885,4.18865,3.03511,-0.819908,-6.95045e-10,4.48599e-10,-12.4276,1.69485,-4.65244,-15.0383,2.63674,-3.06952e-10,6.71251e-11,0,0,1,1,1.47731,0,-0.194799,-0.137608,-1.07703,-0.0678571,19.7697,154.733,9.74879,0.975456,0,-0.31626,-0.0141356,-0.0837096,-0.00330382,144.001,852.763,33.6565,0.000264936,0.0419872,16.7259
1.46,0.0515046,-0.053026,0.032075,1.26036,0.977029,-0.266886,0.376126,0.0577511,-0.179799,0.126991,0.085729,0.0272976,-0.0028653,-0.328705,-0.0405951,-0.067147,0.300119,0.368795,-0.044863,0.00226426,-0.179313,0.106512,-0.116345,-0.10079,-0.123132,-0.464653,0.725187,0.291464,0.00180393,0.00287048,0.169091,-0.225684,0.0895928,1.1058,0.954564,-0.000125259,-0.00320579,-0.0444422,-0.557388,0.416121,1.41273,-0.0417958,0.0498843,-0.0260225,0.441154,-0.284731,2.34073,-1.12299,0,0,-0.0500624,-1.24714,-1.11009,2.58392,-0.393821,0,0,0.250102,0.917952,-0.380702,-0.0319291,-0.169207,0.355871,-0.00466796,0.111785,0,0,-0.653942,0.584366,-0.108079,-0.783482,-0.165978,0,0,-10.3986,8.97371,4.93383,-0.850875,-0.802644,-0.711144,-44.0375,5.37509,0.686541,22.1747,3.64921,1.66991,-0.0200756,59.7616,-54.601,-2.60837,-15.127,-132.679,4.4349,-0.0315853,12.3601,-3.83515,8.12523,2.58801,-2.39145,-0.144627,2.86349,0.0558624,0.306934,-0.0275793,0.0875406,-3.5119,-1.08375,1.50262,-0.0485802,-0.0139055,-0.12406,-1.60953,-1.92124,3.53277,2.4929,2.27234,0.601504,-10.8898,2.34896,1.13182,-24.1033,-34.1268,0,0,19.7131,-8.56367,6.7559,26.4399,-41.8736,0,0,7.95833,1.26303,-1.10178,-2.79832,0.576495,2.24478,1.73267,0.41825,0,0,-10.0291,0.656268,-3.19153,-15.9854,3.10825,0,0,0,0,1,1,1.47876,0,-0.195022,-0.0527064,-1.27117,-0.0780561,8.57298,206.762,12.6962,0.977383,0,-0.315696,-0.00144489,-0.00773143,-0.000298697,150.771,806.753,31.1682,0.000264134,0.0437497,14.6586
1.47,0.0508992,-0.058792,0.0365895,1.27474,0.976838,-0.266327,0.374777,0.0623975,-0.182533,0.147988,0.0710864,0.0272976,-0.0028653,-0.327234,-0.0539229,-0.0775723,0.328602,0.36067,-0.044863,0.00226426,-0.176016,0.115818,-0.120262,-0.101389,-0.124767,-0.460869,0.725314,0.292624,0.00180393,0.00287048,0.161549,-0.219775,0.0881929,1.09636,0.953215,-0.000125259,-0.00320579,-0.0605375,-0.5766,0.451448,1.43766,-0.0190725,0.0558994,-0.134921,0.464644,-0.273412,2.0997,-1.46426,0,0,0.147068,-1.33278,-1.04254,2.84832,-0.812557,0,0,0.329685,0.930582,-0.391719,-0.0599123,-0.163442,0.378319,0.0126587,0.115967,0,0,-0.754233,0.590929,-0.139995,-0.943335,-0.134896,0,0,-2.15185,6.78441,7.6182,-0.400749,-0.345344,-0.74206,-38.6823,3.97266,0.935668,15.4654,5.9703,2.19207,-0.0475885,57.4821,-47.5859,-1.95786,-17.1197,-124.008,3.06958,-0.00711804,14.463,-7.64933,9.63832,2.35219,-2.26051,-0.156833,2.78226,0.0542969,0.296316,-0.029559,-0.199009,-3.82022,-1.17246,1.45414,-0.0502779,-0.0204491,-0.132265,-1.05915,0.303331,3.36696,1.8535,2.25065,0.631576,-9.53667,-0.300997,1.012,-21.8898,-19.9959,0,0,24.9055,-5.65954,10.6449,33.9802,-51.1643,0,0,6.51265,-2.12637,0.204799,-2.45907,1.68077,0.239374,1.14518,1.13886,0,0,-7.16704,-0.509357,-1.6755,-16.1917,3.38667,0,0,0,0,1,1,1.4825,0,-0.194588,0.059725,-1.56015,-0.0842204,-9.87856,258.049,13.9301,0.97939,0,-0.315143,-0.00530704,-0.0256902,-0.000955025,154.612,748.441,27.8231,0.00026029,0.0451908,10.4655
1.48,0.0501879,-0.0645276,0.0414406,1.2893,0.976872,-0.265705,0.372474,0.0670139,-0.185166,0.166796,0.0544443,0.0272976,-0.0028653,-0.323273,-0.0678167,-0.0869332,0.360484,0.347428,-0.044863,0.00226426,-0.172068,0.124911,-0.124159,-0.102234,-0.126233,-0.457062,0.725555,0.293898,0.00180393,0.00287048,0.15329,-0.213916,0.0866254,1.08531,0.952205,-0.000125259,-0.00320579,-0.071129,-0.573567,0.485118,1.4562,0.00343403,0.0622151,-0.230287,0.461634,-0.263292,1.8808,-1.66422,0,0,0.396123,-1.38937,-0.936086,3.18813,-1.3242,0,0,0.394812,0.909318,-0.389672,-0.084503,-0.146634,0.380712,0.0241105,0.127356,0,0,-0.825903,0.585836,-0.15675,-1.10525,-0.101029,0,0,2.25353,5.74711,9.7514,-1.44662,0.309506,-2.87183,-34.4391,1.59566,1.44097,8.63588,7.96419,2.94951,-0.0773184,53.9611,-40.2963,-1.34337,-18.3634,-113.014,1.94367,0.0156372,14.8489,-10.57,11.0239,2.13304,-2.10745,-0.161087,2.68935,0.052523,0.28584,-0.0305257,-0.475821,-4.09865,-1.24414,1.40155,-0.0512723,-0.0246771,-0.139779,-0.124204,2.57068,2.83555,1.01178,2.17389,0.602295,-7.85495,-2.93929,-0.188269,-15.4138,-2.3103,0,0,29.793,-2.63652,14.524,41.4363,-60.7877,0,0,3.77353,-5.24193,1.96938,-1.66609,2.60879,-1.61229,1.33237,1.42393,0,0,-3.93211,-1.72196,-0.220082,-15.5381,3.47161,0,0,0,0,1,1,1.4875,0,-0.193451,0.182514,-1.89866,-0.0780138,-30.1835,313.993,12.9016,0.981509,0,-0.314629,-0.0285787,-0.125372,-0.00438015,154.547,677.984,23.6868,0.000256689,0.046138,11.9847
1.49,0.0494642,-0.0700062,0.0465754,1.30397,0.977124,-0.265022,0.369385,0.0713363,-0.187817,0.184063,0.0375711,0.0272976,-0.0028653,-0.316332,-0.081974,-0.0948417,0.396509,0.328107,-0.044863,0.00226426,-0.167743,0.13348,-0.127859,-0.103246,-0.127439,-0.453416,0.725929,0.295313,0.00180393,0.00287048,0.144638,-0.20823,0.0850359,1.0727,0.951542,-0.000125259,-0.00320579,-0.0723711,-0.54786,0.513474,1.46632,0.0251729,0.0682381,-0.308837,0.432241,-0.265175,1.72666,-1.68732,0,0,0.694053,-1.41574,-0.790846,3.60249,-1.93208,0,0,0.432547,0.856899,-0.369978,-0.101164,-0.120546,0.36459,0.0374342,0.141595,0,0,-0.865224,0.568616,-0.15895,-1.26063,-0.0663131,0,0,5.02381,5.83966,11.1819,-0.811204,0.488048,-1.09358,-33.3965,-2.07334,2.27325,2.77094,9.54391,3.90887,-0.106077,51.0602,-32.7253,-0.82734,-19.2938,-99.8465,1.13341,0.0302737,15.559,-12.2107,12.2542,2.05091,-2.05104,-0.166295,2.64678,0.051752,0.282834,-0.0323492,-0.605561,-4.2946,-1.30563,1.42139,-0.0519421,-0.0210779,-0.153746,1.37128,4.26948,1.91047,0.112847,2.1059,0.620817,-6.56293,-4.51541,-1.1451,-7.96715,15.4563,0,0,33.9475,-0.12404,17.8774,47.5604,-69.5181,0,0,0.190718,-7.48898,4.22361,-0.3893,3.16255,-2.94666,2.01906,1.38946,0,0,-0.535032,-2.88292,0.972481,-13.9926,3.37182,0,0,0,0,1,1,1.49297,0,-0.19187,0.283184,-2.19923,-0.0540535,-48.8192,379.134,9.31849,0.98377,0,-0.3142,-0.0675377,-0.2695,-0.00862162,149.505,596.581,19.0853,0.000254287,0.0465189,13.6553
1.5,0.0488776,-0.0750579,0.0519012,1.31864,0.977586,-0.264278,0.365641,0.0752071,-0.190584,0.200533,0.0222435,0.0272976,-0.0028653,-0.305997,-0.0961438,-0.100962,0.43729,0.301835,-0.044863,0.00226426,-0.163398,0.141301,-0.131136,-0.104296,-0.128328,-0.450065,0.726505,0.296868,0.00180393,0.00287048,0.135932,-0.202832,0.0835436,1.0587,0.951216,-0.000125259,-0.00320579,-0.0586582,-0.505166,0.532578,1.46744,0.0462319,0.0744462,-0.374466,0.387087,-0.276626,1.64699,-1.53276,0,0,1.03353,-1.41698,-0.612072,4.07809,-2.62726,0,0,0.434454,0.782009,-0.327742,-0.105057,-0.0889208,0.335123,0.0576248,0.15549,0,0,-0.870575,0.539787,-0.149226,-1.40056,-0.0325949,0,0,5.42164,4.86213,11.0342,-1.61893,1.70604,-2.33057,-35.5741,-7.16044,3.43873,-2.49672,10.7121,4.96862,-0.130481,48.602,-25.6857,-0.432769,-19.8453,-84.8926,0.61347,0.0304118,16.5522,-14.649,13.0648,2.03717,-2.00637,-0.16459,2.64301,0.0525101,0.285688,-0.0341664,-0.615485,-4.50018,-1.37062,1.49092,-0.0530853,-0.0121159,-0.173095,3.01994,4.95375,0.606272,-0.813872,2.04004,0.640073,-6.09335,-4.47428,-1.02587,-2.092,30.1783,0,0,36.898,1.4972,20.1328,51.1295,-75.7211,0,0,-3.6902,-8.60716,6.84649,1.27267,3.22416,-3.43794,2.88699,1.15343,0,0,2.76767,-3.90915,1.78291,-11.6486,3.05185,0,0,0,0,1,1,1.49849,0,-0.190181,0.343724,-2.37563,-0.0165499,-65.4315,452.226,3.15045,0.986293,0,-0.313883,-0.112184,-0.41053,-0.0118123,138.504,506.847,14.5837,0.000250564,0.0463013,13.629
